ID,ServiceName,Level,Text,ReferenceNumber,RequestID,ProcessID,CreationDate
A2BF45C1-C1C9-4A26-8841-0590E056A27B,DayCareSubsidySecondParentRequest@labor.gov.il,4,היה כיף להשיג פחות מסמכים קצת מסובך לאמת את 2 ההורים,162321,6EA79D2C-83FA-4186-AA6B-2A9B5F78E314,NULL,48:56.3
E8DE00B3-CD9B-4023-BA7B-DDCEE1F06481,DayCareSubsidySecondParentRequest@labor.gov.il,5,תהליך ממש מהיר ,143870,2FF55433-BA88-4EBC-A8AD-6167E428F081,NULL,42:18.2
713CCC3D-B991-46BD-BE9B-AEFFA288C339,DayCareSubsidySecondParentRequest@labor.gov.il,3,אם המערכת מתנתקת צריך להחיל מהתחלה,98483,A0DDD7C6-4D49-4F26-A863-0B17CB2BC229,NULL,36:22.4
0163FBF2-357B-4E69-ABF2-2AD086B79A84,DayCareSubsidySecondParentRequest@labor.gov.il,4,"שרות מצוין,
רק רציתי לומר שבבקשה תתייחסו לתלושי השכר לשנה זו, כי היה שינוי בהיקף המשרה שלי בעבודתי כשכירה.
וגם יש שינוי מ6ל 5 ילדים מתחת לגיל 18
אפרת
",179292,46C3F390-D23B-4C8D-9445-A27C538FF542,NULL,22:53.7
B3DAC4CD-D7AE-40B1-91F6-06A8592F5461,DayCareSubsidySecondParentRequest@labor.gov.il,1,"בטעות מילא בעלי את הפרטים של האישה במקום את הפרטים שלו
ולא ניתן האפשרות לשנות

אני חייבת דחוף עזרה


",153853,56EBD9AF-E896-4D08-8DAF-96E3BAA7C1D1,NULL,24:32.3
4DAEA833-8062-4039-9CFA-DDF8C460FDE2,DayCareSubsidySecondParentRequest@labor.gov.il,5,נהדר,119722,107A88AB-D948-4156-B601-67FC75DC7909,NULL,50:15.8
57B6F853-EBA2-4337-9F93-ADFA149EAAAC,DayCareSubsidySecondParentRequest@labor.gov.il,5,"הכל היה ברור ומובן
",121205,D32E61C5-9C60-4AB1-8358-F1AD4FAAC853,NULL,06:21.3
3CEAE6EA-CCD0-4EFA-9E29-2AD90B971134,DayCareSubsidySecondParentRequest@labor.gov.il,1,"אני מנסה שוב ושוב לסיים את התהליך 
ואין לכן שום עזרה ",134017,05F4D594-954A-47F0-AFC3-FDBCD817F0D7,NULL,21:28.7
4F5FEA45-2806-43FB-9488-06B4EE319A36,DayCareSubsidySecondParentRequest@labor.gov.il,3,מענה אנושי שאלות,190121,A368D592-710E-4BD3-AF9B-01FD564E0B6C,NULL,23:48.9
E890D99F-16FB-4D94-ADCE-D3DDD34FD05A,DayCareSubsidySecondParentRequest@labor.gov.il,3,אפשרויות בחירה בהחזקת ילד ,123646,811BAEB0-D115-4507-9D1F-EDC53E0EDC01,NULL,50:19.4
6BF8A6D2-0FE6-4C36-BE4C-AD180C0AC869,DayCareSubsidySecondParentRequest@labor.gov.il,5,.,148325,60C90C37-7AA8-4571-8467-14EF315ED2D1,NULL,07:09.8
1AFE4856-708B-4C40-921B-2ADD8B76FB3C,DayCareSubsidySecondParentRequest@labor.gov.il,1,"לא היה ברור בכלל מה צריך לעשות,
לא הופיע בכלל מידע על ההכנסות ולא מקום למלא אותם,
כך שעכשיו אני לא יודעת אם אני צריכה להביא מסמכים או לא
ואם יאשרו את הבקשה או שהטיפול יסחב כי חסר מסמכים.
עכשיו אני צריכה לפנות לתמת, לברר האם אני צריכה להביא מסמכים :(",107743,2B1175BE-528E-4D62-ADF6-666C17FAEE11,NULL,22:30.3
5D232BC1-13C2-4F68-9B53-06B7D32AF260,DayCareSubsidySecondParentRequest@labor.gov.il,1,"לא נקלט הבקשה הקודמת שהוגשה בתחילת השבוע 
לא תקין ",182436,83A38181-CB40-4D54-A598-8F1EF3E45589,NULL,19:32.8
36D1E3B9-9483-463A-B5EC-D3C9A11A3CC8,DayCareSubsidySecondParentRequest@labor.gov.il,1,לא מבינים מה אתם רוצים מאתנו,131820,C4F2963F-7D5A-4DB2-9614-1B47A4D0433C,NULL,12:49.3
407643FB-9F28-415B-8C90-ADF0E57CB70C,DayCareSubsidySecondParentRequest@labor.gov.il,5,"קל מהיר ונוח 
גם ההסבר בהתחלה היה מובן מאוד ",90733,F05C1930-298D-4A26-9EB9-8347918BA392,NULL,25:00.3
7DACC5A6-709E-4BEA-8E2B-2AEE161276C4,DayCareSubsidySecondParentRequest@labor.gov.il,5,"בדיוק דקה 
תודה",202985,D0E44905-5A21-44B0-8A8E-25B90D9C8323,NULL,34:31.9
A53CA8ED-DD0C-44C5-8BEB-08D47F1AD064,DayCareSubsidySecondParentRequest@labor.gov.il,5,התחביב של ביטוח לאומי במקום לצרף תלושים,186014,1866A2F1-8794-4E27-8406-26A96C05D7ED,NULL,49:48.6
FFB8C03E-C962-49E6-8E09-D3CE067F756D,DayCareSubsidySecondParentRequest@labor.gov.il,3,חסר פירוט והסבר איזה מסמכים לצרף,130304,90304BC7-DFEA-4C09-B4A2-38649EAFF803,NULL,27:25.0
5D08D8B0-B5C7-4AAD-942E-ADF94E662833,DayCareSubsidySecondParentRequest@labor.gov.il,4,"רציתי לדעת מתי אדע תשובה ואם חסר איזה מסמך
תודה",162638,7279A701-F969-4BA6-B39C-48816DA8D9B8,NULL,22:28.8
77103011-D9FD-4BAD-A81B-2C7E25EF3CDB,DayCareSubsidySecondParentRequest@labor.gov.il,1,מלא סעיפים למלא וגם לא מובן בכלל!כול התהליך היה קשה,129865,F851A5C1-D33A-4A58-9EC3-50EE4743DB41,NULL,59:36.5
376820C5-2B7F-43B4-ABD4-027C77D3FB78,DayCareSubsidySecondParentRequest@labor.gov.il,5,"המשיכה של המסמכים מביטוח לאומי 
רעיון מעולה ",138075,4079F576-D9D4-4AF9-90D9-D4BFE61B13CE,NULL,04:38.8
FFB90F20-F9E1-450E-8E61-D225B6326720,DayCareSubsidySecondParentRequest@labor.gov.il,1,לא נח בכלל שצריך לשלוח לבן זוג,114475,7253708D-0961-4D8D-8EAE-647E72CB3A92,NULL,44:09.8
0175247A-3DAE-442D-96CD-AC1A272957DF,DayCareSubsidySecondParentRequest@labor.gov.il,5,היה מהיר ונגיש.,104983,99054FBC-00D1-4AC8-B19F-4F390137D743,NULL,19:13.4
483A62BE-60A1-4260-A89D-298B1D708443,DayCareSubsidySecondParentRequest@labor.gov.il,1,לא מובן בכלל מה צריך לצרף ,122575,775BFFF9-52F9-4458-ADF9-E5E9C3154304,NULL,26:41.1
D6A05358-AED1-477B-A12C-018D35683528,DayCareSubsidySecondParentRequest@labor.gov.il,1,אני לא מצליחה להבין מי האבא הורה 1 או2 ההגדרות לא מובנות ומאוד מעורפלות מקוה שמילאתי נכון אשמח לתגובה ,131339,AFE1B529-6CE4-4549-BDA1-EAC3049A57A5,NULL,39:56.3
17032A8F-B023-4223-8227-D32A82605885,DayCareSubsidySecondParentRequest@labor.gov.il,2,לשאול שאלות הזדהות שקל לענות ,159869,74E354DD-EBFD-42BA-B68D-96E9DCEC3DCE,NULL,13:16.4
63D3D948-7C9C-447C-A122-AC21C30A2523,DayCareSubsidySecondParentRequest@labor.gov.il,3,לא כל כך ברור השפה שלכם וכל התהליך עצמו מוזר מאוד. ,178158,E97FC002-D6EF-46D9-8607-925F3D07EABD,NULL,39:08.7
DFAAC943-1ECB-4992-BE8A-281FC5A8D2F9,DayCareSubsidySecondParentRequest@labor.gov.il,5,"שמחתי לראות כי חסכתם את הכאב ראש של להכניס נתוני השכר
והכל מתעדכן באופן אוטומטי",158412,5F4F7132-0C57-4F55-94EE-482F11261BCB,NULL,11:33.0
26765D5D-BEF8-4117-9AD3-01B1017A78EC,DayCareSubsidySecondParentRequest@labor.gov.il,5,עשיתם לנו חיים קלים,160465,6550D3BF-3034-4BD1-846E-D154A48DE236,NULL,55:42.3
C3209B3A-AF2B-4570-9861-D32A15A89729,DayCareSubsidySecondParentRequest@labor.gov.il,5,"יותר קל מה לא יכול להיות, באמת כל הכבוד לכל העוסקים במלאכה",153521,08835790-3C46-4EA0-A9AE-D1F26A3E8C11,NULL,54:19.3
29A06E5D-0EAF-44D4-A192-AD2A7317DE36,DayCareSubsidySecondParentRequest@labor.gov.il,3,מומלץ לכתוב בטופס איזה מסמכים צריך להגיש,122053,C7DDF1A0-F808-4553-83C8-B037B4D0DA39,NULL,12:08.2
839D1106-6C0E-44DA-B6EC-251F9ECD828C,DayCareSubsidySecondParentRequest@labor.gov.il,1,"זה ממש חפר העניין הזה של חלוקת הבקשה לשני ההורים בנפרד. 
מסבך ומיותר. 
על ההורים להגיע להחלטה ולהסכמה לפני הרישום ולבצע אותו פעם אחת ולא יותר.",176611,6CFF526D-266F-4D60-9929-8B4A74FC3A9D,NULL,17:26.7
4954CFBC-3425-4741-BB52-0582D0C7BC85,DayCareSubsidySecondParentRequest@labor.gov.il,1,השלמתם הכל לבד. זה יפה טבל לא נתתם אופצייה לעריכה. משום מה המערכת חושבת שיש לילדה שלי שתי אימהות,115569,EAC4BAA0-DD3B-414B-9E8E-D21B314976D3,NULL,24:42.9
AA6FFF58-92C8-414E-ADCA-D3BB63706144,DayCareSubsidySecondParentRequest@labor.gov.il,1,בכניסה עם הסיסמה זה היה סיווווטטט,207784,CB40BC8B-A398-4B46-B742-72384ACC6070,NULL,44:25.7
ED9FCDC7-153D-44C3-8478-AD3185E10888,DayCareSubsidySecondParentRequest@labor.gov.il,1,גרועים,156101,D0619950-2F37-4A0E-B784-CA4BC97F2245,NULL,17:21.6
9EE9C88B-B2A2-457E-8013-273CEE333AEF,DayCareSubsidySecondParentRequest@labor.gov.il,4,שלא יתקע באמצע,150843,2E8C985B-6B66-4611-A4BD-05AAD254921A,NULL,45:32.4
B0BFF1AF-99B0-4E0D-ABE8-04B2F3BF9098,DayCareSubsidySecondParentRequest@labor.gov.il,4,אין לי איפה לכתוב הערה אישית חשובה ממש ,173783,E9753E64-D377-402D-AC08-AF9359D881B8,NULL,47:02.2
859B7734-8753-4C06-ADE3-CF5EC90F46A6,DayCareSubsidySecondParentRequest@labor.gov.il,1,לא נותנים לי לשנות את פרטי הורה 2 בשתיהם זה עושה על השם שלי ומספר הזהות שלי,147032,C798A3E7-391E-4459-B511-04A8493017CF,NULL,48:19.7
417839E2-041F-49AA-9369-AC02EAD757F4,DayCareSubsidySecondParentRequest@labor.gov.il,1,יש מקום לשיפור,189987,844F650D-80C2-4864-9C47-0B5EAA41E8E0,NULL,57:50.6
8CE66CD6-9ED0-45B4-ACAF-2679BB7F7EC5,DayCareSubsidySecondParentRequest@labor.gov.il,5,מהיר וקל,122013,52F6CD4F-3D80-4749-B553-F986C9548691,NULL,50:06.9
22D38858-AA14-4C46-A342-038D22FA7E00,DayCareSubsidySecondParentRequest@labor.gov.il,5,"סיכרון מול ביטוח לאומי מדוייק יותר

יותר להדגיש מה צריך מלא ומה לא (צבעים עם יותר ניגודיות)

אחלה ממשק!",209937,B639BA3D-335A-4989-8CF4-2C9C1958CF63,NULL,22:55.2
42E4C304-68F8-4F5B-BF3F-CF6491E075DB,DayCareSubsidySecondParentRequest@labor.gov.il,5,תודה והמשך יום טוב,150235,D2A2E488-19A9-4EC2-8A90-EAB11B571AB8,NULL,09:39.5
FC4CF930-FF39-49AF-AF45-AA91FE47586D,DayCareSubsidySecondParentRequest@labor.gov.il,5,תודה רבה ,179530,3F68140F-C20C-4CF6-80B9-59386274BE0E,NULL,30:20.1
D1E0C0C5-5580-43C9-9E4D-26864F7C9A45,DayCareSubsidySecondParentRequest@labor.gov.il,1,לא מספיק ברור מה הכרחי ומה לא ,165327,4D2494BD-B9B3-4DAB-A49F-61E1BEE11B1B,NULL,08:06.0
7BA060E6-219D-47F5-90D9-03A01A93D2D4,DayCareSubsidySecondParentRequest@labor.gov.il,5,יעיל ברור ומהיר.,116853,96230328-08E5-4DB8-B854-B70061E501E0,NULL,31:26.5
323B6802-3D3A-48AA-8DBD-CE45C74AF05E,DayCareSubsidySecondParentRequest@labor.gov.il,2,אני לא בטוחה שהגשתי נכון את הבקשה,195989,4F353C63-E773-4927-B447-53A2BF3161F1,NULL,09:26.5
6E14F0B3-372F-4B05-942E-AA98D64EFDD6,DayCareSubsidySecondParentRequest@labor.gov.il,3,לא כל כך הסתדרתי עם הורה 1 הורה 2,163177,40D02F3C-1AFE-49D9-A2E5-D0D2CE245397,NULL,17:57.6
20A632FA-1F23-438A-A626-271AD9157555,DayCareSubsidySecondParentRequest@labor.gov.il,1,פרטי הורה 1 הופיע בפרטי הורה2 לא יתאפשר למלאות פרטי עיסוק להורה2,204276,EE7F711D-AFFA-4D2B-97CF-3E3E67098AFE,NULL,35:34.8
4765B117-C124-4D5D-B343-03AE6B80B5D0,DayCareSubsidySecondParentRequest@labor.gov.il,5,מוצלח ויעיל וברור במיוחד,133818,44EB2C28-139D-4200-A78D-57471EC7628E,NULL,03:57.3
3430A581-046B-4FC7-849E-D007DA301AA8,DayCareSubsidySecondParentRequest@labor.gov.il,3,האתר קצת איטי עם באגים שולח קוד אימות ללא נסיון כניסה ,124188,16784EC1-9A2E-4F4B-B5A0-DB0408628E02,NULL,08:41.4
1501B39D-9471-413C-825E-A9F795598C91,DayCareSubsidySecondParentRequest@labor.gov.il,4,"רצינו להוסיף הסבר על שינוי עבודה של אשתי
ולא היה מקום לכתוב",201595,9CED5209-6C44-4680-84FF-A7360FED1DEF,NULL,38:52.7
FBE8980F-9FB8-45AD-B024-24171D62144A,DayCareSubsidySecondParentRequest@labor.gov.il,4,"פחות הקלדות, אבל באמת השירות מצויין והשתפר מאוד!",121414,B798602F-06A7-45B5-AEB1-46F88545A7C6,NULL,17:39.3
DF1E3488-C0E6-4031-947B-2C0440CE74A2,DayCareSubsidySecondParentRequest@labor.gov.il,5,סבבה ,102471,9B9A1950-6CA3-4BCD-A1F4-99E19069E5F9,NULL,37:10.5
CEA20C49-B148-4646-BEFB-D207CF557684,DayCareSubsidySecondParentRequest@labor.gov.il,2,יותר הסברים,193568,A7A17A94-51E0-46B6-AF42-7F4727A116A8,NULL,21:45.9
57FEB571-E08B-47A3-9B8F-A7F150D50E70,DayCareSubsidySecondParentRequest@labor.gov.il,1,שירות אנושי!,140492,04746391-4A08-4E16-A966-69CD2D955324,NULL,06:42.9
D2A45BEC-5818-4A37-870A-22B3E7F121D0,DayCareSubsidySecondParentRequest@labor.gov.il,5,קל וברור ,104337,62033354-DB32-4BF1-A374-1F4EEC66AED9,NULL,13:15.9
5FAFE2DA-4F2C-4FEC-B8DC-2BEB00FFC68A,DayCareSubsidySecondParentRequest@labor.gov.il,1,"אין אפשרות לסמן שהמידע אינו נכון.
המידע שמגיע מביטוח לאומי אינו נכון אבל לא יכלתי לציין את זה",125580,93F09FDF-FBE4-4071-A303-1D6AEA9FB06B,NULL,05:13.4
BFABBD46-C028-4DB1-A6B0-D045A48161DA,DayCareSubsidySecondParentRequest@labor.gov.il,1,"היי
הטופס לא מובן למילוי יש דברים שלא ניתן למלא .",136804,127DB7F0-327E-4F2B-87AB-92A7FCC1E8A0,NULL,56:48.3
99FBF2CE-7CB1-4E95-806E-A7E978965491,DayCareSubsidySecondParentRequest@labor.gov.il,4,יעיל מאד,179518,4322F560-ABB1-42D8-9D44-AC3248B5B51A,NULL,26:27.1
2FA21352-536B-4979-B9E5-22BB0531F0C1,DayCareSubsidySecondParentRequest@labor.gov.il,2,"תעדכננו איזה טפסים חסרים לכל הורה 
",151361,675A77A6-7F70-4F88-8846-245F085E9926,NULL,35:09.4
DE5226CB-CCBA-4CE1-A25A-2D27F24AA4E4,DayCareSubsidySecondParentRequest@labor.gov.il,1,"הורה 2 אינו בעל תעודת זהות וזה עשה מלא צרות בעת מילוי הטופס 
נתוני הכנסות של הורה 1 הוצגו פעם נוספת כאילו הינן הכנסות של הורה 2",131026,39182B19-261C-4F5E-848F-66FA79A7ACF6,NULL,23:41.0
AA55A3EF-171A-411C-8662-D106F35C6B28,DayCareSubsidySecondParentRequest@labor.gov.il,3,"לא היה ברור אם יש מסמכים שאני צריכה להוסיף או לא, וכך אני לא בטוחה אם ההגשה תיענה",163796,7DB1063D-6404-4B2B-BCE6-E7A2A1456276,NULL,18:28.9
9347ADCA-4AD8-4207-A521-A7507A54B5E3,DayCareSubsidySecondParentRequest@labor.gov.il,5,"נידה עזרה לי,
תודה רבה",142149,AA8CD19B-B537-4AD6-883F-97D0247AD677,NULL,03:10.1
4DE3EF93-1EB6-4BA4-9029-24F3C382EB9F,DayCareSubsidySecondParentRequest@labor.gov.il,5,תודה רבה מאוד משודרג ומוצלח ,166445,DC215173-9A89-49AB-AADD-652302E22782,NULL,09:10.7
371858A0-5A07-46E2-A67F-2A26FC020056,DayCareSubsidySecondParentRequest@labor.gov.il,5,"להשתדל שיהיה ברור
היה נחמד שלא לקח הרבה זמן",165179,AE7A3958-9476-485E-BCBE-834CC1965062,NULL,45:34.2
6A31C481-DB7B-4FB2-85D9-DC5B4D6952FB,DayCareSubsidySecondParentRequest@labor.gov.il,5,"מדהים.
במיוחד השימוש בנתונים שכבר קיימים במערכת.
שאפו",122156,CFF02F51-9F2C-4B97-8257-4C317C8DF60A,NULL,59:27.9
FB7B3EED-5970-4B25-8A7F-A75204F048E5,DayCareSubsidySecondParentRequest@labor.gov.il,3,"לא ממש הצלחתי להבין מדוע אי אפשר לעדכן פרטי הבת זוג שלי
ותמיד מופיע רק הפרטים שלי",203290,F04D352B-FE75-40D8-BCE6-8CF6B25ADB2D,NULL,04:49.0
78DBBA22-7A8F-4B6B-8EF6-2420C9DF5EDC,DayCareSubsidySecondParentRequest@labor.gov.il,1,הטופס המקווה ממש ממש לא ברור.,197542,3035C14D-FBF1-449F-A77A-F81D8F5607C6,NULL,04:18.4
EEE40C74-B0B0-4214-A140-2B1CDE04B71C,DayCareSubsidySecondParentRequest@labor.gov.il,1,אין סיבה ששני הורים  נשואים צריכים למלא בנפרד את ההנחה של התמת,144208,69A7B882-51CA-4EB7-BDE3-B43A8079B37E,NULL,02:42.0
CECB61FF-14C0-4945-A0B3-DD2BEF1BA280,DayCareSubsidySecondParentRequest@labor.gov.il,3,לראות את כל הפירוט התעסוקתי לדוגמא תחילת עבודה באוגוסט,184288,E845EC59-DD98-446F-B63D-7B0FDF43B113,NULL,36:41.3
A1EAEBDF-AB4F-43C7-B8AA-A558545285EF,DayCareSubsidySecondParentRequest@labor.gov.il,2,להסביר ליד כל דבר מה הכוונה.,180233,09C7D2AC-30E2-4599-B11B-34D9407DB436,NULL,24:31.4
931F50E7-ACD9-4AEB-9C01-24348062E79D,DayCareSubsidySecondParentRequest@labor.gov.il,5,קל ונוח מפתיע ,103334,0547022A-4865-46EF-86F3-A01A7589720F,NULL,51:06.0
4F570DE7-39FE-4B0F-B79E-25E400E817E0,DayCareSubsidySecondParentRequest@labor.gov.il,1,כתבו שיש טעות ולא היה.....,130965,1DFC0240-9DBF-4791-B95D-FD60C2204DCE,NULL,09:09.4
45EB1722-A821-4661-A6DD-DBD11EB82C21,DayCareSubsidySecondParentRequest@labor.gov.il,5,"קיצור זמן, שאפו",99385,26F23F26-34EB-4D80-BC80-4640873F690C,NULL,39:10.7
06C95C5D-B5FD-487F-BFCA-A558C8B8D600,DayCareSubsidySecondParentRequest@labor.gov.il,3,"אני תמיד, אבל תמיד, נתקעת בכניסה לאתר הממשלתי. מקישה את הסיסמא הנכונה וזה לא מכניס אותי!! בכל פעם נאלצת לעדכן סיסמא חדשה... וגם אז, שוב נדרשת להקיש את הסיסמא, ואח""כ עוד אימות עם הודעת סמס לנייד... למה כל הקשיים האלה?? אי אפשר ישר בהתחלה להיכנס דרך סיסמא לנייד?? או שלפחות זה יכניס אותי בעזרת הסיסמא הנכונה שאני מקישה... שעה אני יושבת רק על זה, סיוט!",98534,4D41A231-F99F-48D8-85D6-44436817EB14,NULL,42:10.2
01743D7E-8904-4E66-A6CC-1F7013D12313,DayCareSubsidySecondParentRequest@labor.gov.il,5,"יפה מאוד שכל המידע כבר אצלכם והמערכות יודעות לדבר יותר טוב אחת עם השנייה

המשיכו והצליחו",153704,C3A4FF62-7C21-4062-9D38-8B50A710AAAF,NULL,10:57.4
747ADA38-C253-4FBD-936C-26E2FF90D033,DayCareSubsidySecondParentRequest@labor.gov.il,5,נוח וברור,159768,B9035684-1A2E-4AAA-A537-3967D92F6A61,NULL,05:58.1
5BA58228-83D7-4D9F-95D2-DBDCEEFC5A39,DayCareSubsidySecondParentRequest@labor.gov.il,5,"במידה ולא אצטרך להוסיף עוד טפסים הייעול של המערכת ביחס לשנים קודמות הוא מדהים!
",199693,836AAB52-A923-497F-BF91-2C338B16244B,NULL,32:16.5
056ABFBE-9581-4CEE-A22C-A3EDB291A2D0,DayCareSubsidySecondParentRequest@labor.gov.il,4,לא היה ברור לי הכל,110586,63E3E16E-9F64-494F-99AC-336D318F9D6F,NULL,48:40.7
CA42B5B4-A623-4400-9D91-1F47E27259B3,DayCareSubsidySecondParentRequest@labor.gov.il,1,במענה טלפוני ,210469,456F79A7-1259-4160-9714-F88FF420655D,NULL,37:30.5
0EF5F97D-EA1A-4BD4-A2D3-26E77FBE9B5A,DayCareSubsidySecondParentRequest@labor.gov.il,5,אין מה להשתפר פשוט כיף וקל,116842,7FA5DD76-E0E4-4EF9-8866-9E947F27AA93,NULL,28:50.9
1F67BE03-1431-4D38-974E-DBE97972D033,DayCareSubsidySecondParentRequest@labor.gov.il,5,קלילות המערכת וההגשה,141828,90ECCE7C-93EE-4FCC-90B0-1E16746EB5C7,NULL,18:58.0
404A5BD3-05DD-44BF-958D-A2C943A9D190,DayCareSubsidySecondParentRequest@labor.gov.il,1,כל ההתנהלות מול סביב זה ,207399,38D8A659-7A14-4F27-A813-EE4F4DB73E7F,NULL,44:32.3
25534A96-9C47-4FCF-A4AC-1F4924E766ED,DayCareSubsidySecondParentRequest@labor.gov.il,1,"אנחנו לא מצליחים להבין איך ממלאים את הפרטים של ההורה שהני 
0527120357",179927,6B232C75-E8EB-4B0E-900A-93F98B7779B5,NULL,13:59.2
AA9C83A6-3574-452B-8822-26EFB304E943,DayCareSubsidySecondParentRequest@labor.gov.il,5,מעולה :) נקווה שגם הטיפול בבקשה ילך ככה מהם ,107677,72AE92E9-5B45-4C6C-9FD8-517C7C4FF06A,NULL,19:20.5
9ECEACA9-898D-4AEE-9A23-D8F6005242A5,DayCareSubsidySecondParentRequest@labor.gov.il,1,"לתת לנו להביא את הנתונים כפי שהיה בכל שנה
כך יש בחירה לפי איזה חודשים לקבל את הזכאות
ולא שאם היה חודש אחד במקרה משכורת קצת גבוהה היא תקלקל את כל השנה",153299,7283AF46-7DD9-4923-845C-E53B8EC53687,NULL,40:32.1
B390AC67-2C18-4A6B-9DC3-A2DEDC040176,DayCareSubsidySecondParentRequest@labor.gov.il,1,צריך לכתוב יותר ברור מה לענות בכל סעיף,123463,28EA7E83-EC60-4B75-89EF-45E6884F450F,NULL,37:26.5
D8A365B8-EECD-4DD8-A2A0-1E9D5DB975EF,DayCareSubsidySecondParentRequest@labor.gov.il,1,יותר ברור סתם צחקתי,144280,0CFDC504-A626-47A2-B722-5749499BE8BB,NULL,09:45.2
